id_produto,titulo,link,preco_atual,preco_original,unidades_por_anuncio,preco_por_unidade,condicao,tipo_anuncio,tipo_logistica,frete_gratis,vendedor_id,vendedor_nome,vendedor_reputacao,vendedor_lider,id_loja_oficial,vendedor_cidade,vendedor_estado,vendedor_total_transacoes,rating_medio,total_reviews,descricao,query_origem,distribuicao_reviews_5_estrelas,distribuicao_reviews_4_estrelas,distribuicao_reviews_3_estrelas,distribuicao_reviews_2_estrelas,distribuicao_reviews_1_estrelas,atributos_marca,atributos_linha,atributos_modelo,atributos_modelo_alfanumerico,atributos_tipo_cartucho,atributos_cor_tinta,atributos_volume_ml,atributos_rendimento_paginas,distribuicao_reviews
MLB36750870,Cartucho 74 Preto Hp D4260 D5360 C4280 C4480 C5280 | Frete grátis,https://www.mercadolivre.com.br/cartucho-74-preto-hp-d4260-d5360-c4280-c4480-c5280/p/MLB36750870,178.25,199.74,1,178.25,Novo,gold_special,xd_drop_off,True,180788269.0,Primer Print,5_green,platinum,5107.0,Goiânia,BR-GO,13639.0,4.9,13,"CARTUCHO HP 74 CB335WB PRETO 5,5ml Imprima textos com qualidade laser e imagens nítidas com o cartucho de impressão a jato de tinta HP. Obtenha qualidade superior de impressão e desempenho constante, com a qualidade de arquivo das tintas HP Vivera. Imprima texto em preto com qualidade de laser e imagens nítidas usando um cartucho de impressão com tinta HP Vivera. Obtenha documentos com qualidade de arquivo, usando tinta desenvolvida para resistência superior ao desbotamento. Conte com desempenho superior ao escolher cartuchos de impressão a jato de tinta HP desenvolvidos com sua impressora para obter ótimos resultados. Escolha cartuchos adequados às suas necessidades de impressão. Os cartuchos de impressão inkjet HP estão sempre disponíveis e são fáceis de instalar. Mais, o programa HP Planet Partners facilita a reciclagem de seu cartucho de impressão vazio. Compatibilidade: HP Deskjet: D4200, D4263, D4268, D4360, D4363, D4245, D4260, HP Officejet: J5740, J5750, J5780, J6450, J6480 HP Photosmart: C4210, C4240, C4250, C4280, C4345, C4350, C4380, C4385, C4388, C4435, C4440, C4450, C4480, C4488, C4550, C4580, C4583, C4585, C4599, C5225, C5240, C5250 C5280, C5540, C5550, C5580, D5345, D5360 Rendimento por página (preto e branco): 200 páginas Nota sobre o rendimento de páginas: Testado no Multifuncional HP Officejet J5780. Média baseada na ISO/IEC 24711 ou metodologia de testes da HP e impressão contínua. O rendimento real varia de acordo com o conteúdo das páginas impressas e outros fatores. Amplitude Térmica de Armazenamento: 15 a 35° C Intervalo de umidade para funcionamento: 20 a 80% RH Umidade de armazenamento: 5 a 95% HR Dimensões com embalagem: 114 x 36 x 103 mm Peso com embalagem: 0.04 kg Tipos de impressão: sulfite, envelope, papel fotográfico, transparência, etiqueta, papel especial.",cartucho hp 664,12.0,0.0,0.0,0.0,1.0,HP,,74,,Original,Preto,,,
MLB4147342351,Kit 2 Cartuchos Hp 664 Xl Preto 2136 3776 3790 4676 | Frete grátis,https://produto.mercadolivre.com.br/MLB-4147342351-kit-2-cartuchos-hp-664-xl-preto-2136-3776-3790-4676-_JM,171.01,,1,171.01,Novo,gold_special,drop_off,True,1409500449.0,,5_green,silver,,São Gonçalo,BR-RJ,510.0,4.8,5,Kit com 2 Cartuchos HP 664 XL Preto Desempenho: Até 480 páginas Tipo de Desempenho: XL Compatibilidade: Para uso em: HP Deskjet Ink Advantage 1115 HP Deskjet Ink Advantage 2130 HP Deskjet Ink Advantage 2135 HP Deskjet Ink Advantage 2136 HP Deskjet Ink Advantage 2540 HP Deskjet Ink Advantage 2600 SIM já Impressora HP 2600 NÃO HP Deskjet Ink Advantage 2675 HP Deskjet Ink Advantage 2676 HP Deskjet Ink Advantage 3635 HP Deskjet Ink Advantage 3636 HP Deskjet Ink Advantage 3700 HP Deskjet Ink Advantage 3836 HP Deskjet Ink Advantage 3775 HP Deskjet Ink Advantage 3776 HP Deskjet Ink Advantage 3786 HP Deskjet Ink Advantage 3787 HP Deskjet Ink Advantage 3788 HP Deskjet Ink Advantage 3790 HP Deskjet Ink Advantage 4535 HP Deskjet Ink Advantage 4536 HP Deskjet Ink Advantage 4675 HP Deskjet Ink Advantage 4676 HP Deskjet Ink Advantage 5076 HP Deskjet Ink Advantage 5276,cartucho hp 664,4.0,1.0,0.0,0.0,0.0,HP,Advantage,664XL,664XL,Original,Preto,6.5,,
MLB2030948541,Cartucho Hp 662 Original Preto Ou Colorido - Revenda Oficial | Frete grátis,https://produto.mercadolivre.com.br/MLB-2030948541-cartucho-hp-662-original-preto-ou-colorido-revenda-oficial-_JM,102.45,108.99,1,102.45,Novo,gold_special,cross_docking,True,707841877.0,,5_green,silver,,São Paulo,BR-SP,20991.0,4.2,6,"Cartucho HP 662 Preto Original (CZ103AB) Até 120 páginas Obtenha a qualidade da HP que você conhece e confia. Imprima documentos todos os dias com texto e imagens nítidas e os custos de impressão acessíveis com os cartuchos originais HP Os novos cartuchos de tinta HP originais são projetados para serem livres de defeitos de material, formulados para evitar danos aos cabeçotes de impressão e estão prontos para serem inseridos imediatamente. Baseado em testes realizados na impressoraHP Deskjet Ink Advantage 2515 multifuncional. Média aproximada com base na metodologia de teste ISO / IEC 24711 ou HP e impressão contínua. O desempenho real varia consideravelmente de acordo com o conteúdo das páginas impressas e outros fatores. Impressões que funcionam todas as vezes. Cartuchos projetados para alto rendimento. Impressões resistentes à água e que não desbotam com o tempo Cores mais vibrantes e nítidas. Com Tecnologia anti curvas Fotos e documentos que duram mais de 50 anos sem perder a cor e a qualidade. Resultados superiores da primeira à última página, sem obstruções ou impressões com bandas. Impressão sustentável, os cartuchos HP originais são feitos com até 50% de material reciclado. Multifuncional HP Deskjet Ink Advantage 2516, Impressora HP Deskjet Ink Advantage 3516 e-All-in-One, Impressora Multifuncional HP Deskjet Ink Advantage 3546, Impressora multifuncional HP Deskjet Ink Advantage 2546, Impressora Multifuncional HP Deskjet Ink Advantage 1516, Impressora e-All-in-One HP Deskjet Ink Advantage 4646, Multifuncional HP Deskjet Ink Advantage 2646",cartucho hp 664,4.0,0.0,1.0,1.0,0.0,HP,Advantage,664,,Original,Preto ou Colorido,2.0,,
MLB48597775,3 Cartuchos Hp 664xl 664 Xl Preto Genuínos | Parcelamento sem juros,https://www.mercadolivre.com.br/3-cartuchos-hp-664xl-664-xl-preto-genuinos/p/MLB48597775,289.55,298.5,1,289.55,Novo,gold_pro,cross_docking,True,1301646661.0,Park Ecom,5_green,platinum,69342.0,Rio de Janeiro,BR-RJ,73437.0,4.6,14,"ANÚNCIO CONTENDO: 03 CARTUCHOS HP 664XL PRETO DESEMPENHO: 664XL PRETO - ATÉ 480 PÁGINAS (com base na cobertura de 5% da página) VOLUME DE TINTA EM CADA CARTUCHO PRETO: 8,5ml Compatibilidade: Impressora HP Deskjet Ink Advantage 1115 Impressora HP Deskjet Ink Advantage 2134 Impressora HP Deskjet Ink Advantage 2136 Impressora HP Deskjet Ink Advantage 2676 Impressora HP Deskjet Ink Advantage 3636 Impressora HP Deskjet Ink Advantage 3776 Impressora HP Deskjet Ink Advantage 3786 Impressora HP Deskjet Ink Advantage 3788 Impressora HP Deskjet Ink Advantage 3790 Impressora HP Deskjet Ink Advantage 3836 Impressora HP Deskjet Ink Advantage 4536 Impressora HP Deskjet Ink Advantage 4676 Impressora HP Deskjet Ink Advantage 5076 Impressora HP Deskjet Ink Advantage 5276 Desempenho ótimo desde o primeiro uso Impressões duradouras e resistentes à descoloração Otimização da impressão e minimização de desperdícios Contribuição para a economia circular e reciclagem Média aproximada com base na metodologia de teste ISO / IEC 24711 ou HP e impressão contínua. O desempenho real varia consideravelmente de acordo com o conteúdo das páginas impressas e outros fatores.",cartucho hp 664,11.0,0.0,0.0,0.0,0.0,HP,Advantage,,f6v31ab,Original,Preto,8.5,,
MLB41548143,Kit 2 Cartuchos Hp 664 Xl Preto 2136 3776 3790 4676 | Frete grátis,https://www.mercadolivre.com.br/kit-2-cartuchos-hp-664-xl-preto-2136-3776-3790-4676/p/MLB41548143,185.9,,2,92.95,Novo,gold_special,drop_off,True,2350151887.0,DT20250325164552,3_yellow,silver,,Rio de Janeiro,BR-RJ,89.0,4.6,119,Kit com 2 Cartuchos HP 664 XL Preto Desempenho: Até 480 páginas Tipo de Desempenho: XL Compatibilidade: Para uso em: HP Deskjet Ink Advantage 1115 HP Deskjet Ink Advantage 2130 HP Deskjet Ink Advantage 2135 HP Deskjet Ink Advantage 2136 HP Deskjet Ink Advantage 2540 HP Deskjet Ink Advantage 2600 SIM já Impressora HP 2600 NÃO HP Deskjet Ink Advantage 2675 HP Deskjet Ink Advantage 2676 HP Deskjet Ink Advantage 3635 HP Deskjet Ink Advantage 3636 HP Deskjet Ink Advantage 3700 HP Deskjet Ink Advantage 3836 HP Deskjet Ink Advantage 3775 HP Deskjet Ink Advantage 3776 HP Deskjet Ink Advantage 3786 HP Deskjet Ink Advantage 3787 HP Deskjet Ink Advantage 3788 HP Deskjet Ink Advantage 3790 HP Deskjet Ink Advantage 4535 HP Deskjet Ink Advantage 4536 HP Deskjet Ink Advantage 4675 HP Deskjet Ink Advantage 4676 HP Deskjet Ink Advantage 5076 HP Deskjet Ink Advantage 5276,cartucho hp 664,95.0,10.0,2.0,1.0,6.0,HP,Advantage,664XL,664XL,Original,Preto,6.5,,
MLB48782792,Kit 3 Cartucho Hp 664 F6v29ab Preto Ink Advantage 2136 2676 | Parcelamento sem juros,https://www.mercadolivre.com.br/kit-3-cartucho-hp-664-f6v29ab-preto-ink-advantage-2136-2676/p/MLB48782792,240.09,,3,80.03,Novo,gold_pro,cross_docking,True,127270513.0,VIIT,5_green,platinum,,Ipatinga,BR-MG,42847.0,0.0,0,"CARACTERÍSTICAS - Cause uma boa impressão com os cartuchos de tinta HP, projetados para proporcionar textos nítidos e precisos, sem comprometer a qualidade de impressão. - Imprima até duas vezes mais páginas em preto e em cores. - Contam com alertas de baixo nível de tinta, evitando que você fique sem tinta na hora errada. - Desempenho e confiabilidade superiores, com notificações de níveis baixos de tinta. ESPECIFICAÇÕES TÉCNICAS - Marca: HP - Referência: F6V29AB - Modelo: Inkjet HP 664 – F6V29AB - Cor: Preto - Conteúdo: 6ml (2ml Cada Cartucho) - Tipo de impressão: Jato de Tinta - Rendimento aproximado: até 360 Páginas - Peso do produto com embalagem: 40 Gramas - Dimensões do produto com embalagem: 11,5 x 10,5 x 3,5cm COMPATIBILIDADE - HP Deskjet Ink Advantage 1115 - HP Deskjet Ink Advantage 2134 - HP Deskjet Ink Advantage 2135 - HP Deskjet Ink Advantage 2136 - HP Deskjet Ink Advantage 2138 - HP Deskjet Ink Advantage 2675 - HP Deskjet Ink Advantage 2676 - HP Deskjet Ink Advantage 3635 - HP Deskjet Ink Advantage 3636 - HP Deskjet Ink Advantage 3638 - HP Deskjet Ink Advantage 3775 - HP Deskjet Ink Advantage 3776 - HP Deskjet Ink Advantage 3785 - HP Deskjet Ink Advantage 3786 - HP Deskjet Ink Advantage 3788 - HP Deskjet Ink Advantage 3787 - HP Deskjet Ink Advantage 3790 - HP Deskjet Ink Advantage 3835 - HP Deskjet Ink Advantage 3836 - HP Deskjet Ink Advantage 3738 - HP Deskjet Ink Advantage 4535 - HP Deskjet Ink Advantage 4536 - HP Deskjet Ink Advantage 4538 - HP Deskjet Ink Advantage 4675 - HP Deskjet Ink Advantage 4676 - HP Deskjet Ink Advantage 4678 - HP Deskjet Ink Advantage 5075 - HP DeskJet Ink Advantage 5076 - HP Deskjet Ink Advantage 5275 - HP DeskJet Ink Advantage 5276 CONTEÚDO DA EMBALAGEM - 3 Cartuchos de Tinta HP 664 Preto Advantage",cartucho hp 664,,,,,,HP,Ink Advantage,664,,Original,Preto,6.0,,
MLB1405822963,Kit Cartucho De Tinta Original Hp Preto E Colorido 664 | Frete grátis,https://produto.mercadolivre.com.br/MLB-1405822963-kit-cartucho-de-tinta-original-hp-preto-e-colorido-664-_JM,226.99,,1,226.99,Novo,gold_special,cross_docking,True,214710577.0,,5_green,platinum,,São Paulo,BR-SP,32751.0,4.5,147,"KIT DE CARTUCHOS DE TINTA HP ORIGINAL 664 PRETO E COLORIDO CARACTERÍSTICAS DO PRODUTO: Obtenha a qualidade da HP que você conhece e confia. Imprima documentos todos os dias com texto e imagens nítidas e os custos de impressão acessíveis com os cartuchos originais HP. Imprima bordas perfeitas em textos e em gráficos, usando Cartuchos Originais HP. Qualidade impressionante de texto e imagens para desfrutar de documentos e fotos. Média baseada em ISO / IEC 24711 ou na metodologia de teste HP e impressão contínua. O desempenho real varia consideravelmente com base no conteúdo das páginas impressas e outros fatores. ESPECIFICAÇÕES: - Desempenho: Até 120 páginas - Compatibilidade: HP Deskjet Ink Advantage 2136, HP Deskjet Ink Advantage 2676, HP Deskjet Ink Advantage 3776, HP DeskJet Ink Advantage 5076, HP DeskJet Ink Advantage 5276 - Cor: Preto - Tipo de Desempenho: Padrão - Conteúdo da Embalagem: Cartucho novo de tinta HP original DIFERENCIADORES: - Impressões que funcionam todas as vezes. Cartuchos projetados para alto rendimento. - Impressões resistentes à água e que não desbotam com o tempo. - Cores mais vibrantes e nítidas. Com Tecnologia anti curvas. - Fotos e documentos que duram mais de 50 anos sem perder a cor e a qualidade. - Resultados superiores da primeira à última página, sem obstruções ou impressões com bandas. - Impressão sustentável, os cartuchos HP originais são feitos com até 50% de material reciclado.",cartucho hp 664,117.0,9.0,3.0,3.0,10.0,HP,Advantage,KIT664,,Original,Preto e Colorido,2.0,,
MLB39023549,Kit Cartucho De Tinta Hp 664xl Preto + Colorido | Parcelamento sem juros,https://www.mercadolivre.com.br/kit-cartucho-de-tinta-hp-664xl-preto-colorido/p/MLB39023549,187.0,,1,187.0,Novo,gold_pro,cross_docking,True,1301646661.0,Park Ecom,5_green,platinum,69342.0,Rio de Janeiro,BR-RJ,73437.0,4.8,91,"Características do Produto: Cartucho HP 664XL Preto Imprima documentos todos os dias com texto e imagens nítidas e custos de impressão acessíveis com os cartuchos HP. Imprima bordas perfeitas em textos e gráficos, utilizando Cartuchos HP. Qualidade impressionante de texto e imagens para desfrutar de documentos e fotos. Média baseada em ISO / IEC 24711 ou na metodologia de teste HP e impressão contínua. O desempenho real varia consideravelmente com base no conteúdo das páginas impressas e outros fatores. Especificações: -Rendimento: Até 480 páginas -Compatibilidade: HP Deskjet Ink Advantage 2136, HP Deskjet Ink Advantage 2676, HP Deskjet Ink Advantage 3776, HP DeskJet Ink Advantage 5076, HP DeskJet Ink Advantage 5276 Cartucho HP 664XL Colorido Imprima documentos todos os dias com texto e imagens nítidas e custos de impressão acessíveis com os cartuchos HP. Imprima bordas perfeitas em textos e gráficos, utilizando Cartuchos HP. Qualidade impressionante de texto e imagens para desfrutar de documentos e fotos. Média baseada em ISO / IEC 24711 ou na metodologia de teste HP e impressão contínua. O desempenho real varia consideravelmente com base no conteúdo das páginas impressas e outros fatores. Especificações: -Rendimento: Até 330 páginas -Compatibilidade: HP Deskjet Ink Advantage 2136, HP Deskjet Ink Advantage 2676, HP Deskjet Ink Advantage 3776, HP DeskJet Ink Advantage 5076, HP DeskJet Ink Advantage 5276 Conteúdo de embalagem: 1 Cartucho HP 664XL Preto e 1 Cartucho HP 664XL Colorido.",cartucho hp 664,82.0,4.0,2.0,2.0,1.0,HP,Ink Advantage,664XL,664XL,Original,Preto colorido,8.0,,
MLB2039723918,Kit Tinta Original Hp 664 Preto Impressora 2676 2136 1115 | Frete grátis,https://www.mercadolivre.com.br/kit-de-cartuchos-hp-664-f6v28ab-f6v29ab-preto-colorido/p/MLB2039723918,179.74,,1,179.74,Novo,gold_special,xd_drop_off,True,279402731.0,siad,5_green,silver,,Taubaté,BR-SP,2324.0,4.8,36,"Cartucho de Tinta HP 664 Preto Advantage Original F6v29ab Cartucho de Tinta Hp 664 Colorido Advantage F6v28ab Obtenha a qualidade da HP que você conhece e confia. Imprima documentos todos os dias com texto e imagens nítidas e os custos de impressão acessíveis com os cartuchos originais HP. Imprima bordas perfeitas em textos e em gráficos, usando Cartuchos Originais HP. Qualidade impressionante de texto e imagens para desfrutar de documentos e fotos. Impressoras Compatíveis: * HP Deskjet Ink Advantage 1115 * HP Deskjet Ink Advantage 2130 * HP Deskjet Ink Advantage 2135 * HP Deskjet Ink Advantage 2136 * HP Deskjet Ink Advantage 2540 * HP Deskjet Ink Advantage 2600 * HP Deskjet Ink Advantage 2675 * HP Deskjet Ink Advantage 2676 * HP Deskjet Ink Advantage 3635 * HP Deskjet Ink Advantage 3636 * HP Deskjet Ink Advantage 3700 * HP Deskjet Ink Advantage 3836 * HP Deskjet Ink Advantage 3775 * HP Deskjet Ink Advantage 3776 * HP Deskjet Ink Advantage 3786 * HP Deskjet Ink Advantage 3788 * HP Deskjet Ink Advantage 3790 * HP Deskjet Ink Advantage 4535 * HP Deskjet Ink Advantage 4536 * HP Deskjet Ink Advantage 4675 * HP Deskjet Ink Advantage 4676 * HP Deskjet Ink Advantage 5076 * HP Deskjet Ink Advantage 5276",cartucho hp 664,29.0,3.0,2.0,0.0,3.0,HP,Advantage,"664 - HP Deskjet Ink Advantage 1115,2134,2136,2676,3636,3776,3786,3788,3790,3836,4536,4676,5076,5276",F6V29AB PRETO - F6C28AB COLORIDO,Original,,,,
MLB37371750,Cartucho Para Impressora Hp Ink Advantage 664xl Alto Rendimento F6v30ab Colorido | Parcelamento sem juros,https://www.mercadolivre.com.br/cartucho-para-impressora-hp-ink-advantage-664xl-alto-rendimento-f6v30ab-colorido/p/MLB37371750,116.01,,1,116.01,Novo,gold_pro,drop_off,True,70168609.0,MAXIMA_IMPRESSAO,4_light_green,silver,,Goianésia,BR-GO,5.0,4.3,15,"Cartucho para Impressora HP 664XL F6V30AB Colorido Mais economia Aproveite as vantagens da qualidade superior da HP para um custo reduzido. Com o cartucho HP 664XL F6V30AB Colorido, produza até três vezes mais documentos diários com textos em preto, nítidos enquanto economiza nos custos de impressão, usando cartuchos de tinta de alta capacidade. Cor do cartucho de impressão: Colorido Tecnologia de impressão: Jato de Tinta Smart Printing: Oferece imagens nítidas e precisas Rendimento por página (preto e branco): 330 páginas por cartucho *O rendimento real varia de acordo com o conteúdo das páginas impressas e outros fatores.",cartucho hp 664,10.0,1.0,0.0,0.0,1.0,HP,Advantage,,,Original,Colorido XL,8.0,,
MLB5612240356,Cartucho De Tinta Original Hp664 Preto F6v29ab,https://produto.mercadolivre.com.br/MLB-5612240356-cartucho-de-tinta-original-hp664-preto-f6v29ab-_JM,77.9,,1,77.9,Novo,gold_special,xd_drop_off,False,40058438.0,,5_green,gold,101148.0,Tietê,BR-SP,5064.0,0.0,0,"O Cartucho de Tinta HP664 em Preto (F6V29AB) é a escolha ideal para quem busca qualidade e confiabilidade nas impressões. Com um rendimento de até 120 páginas, este cartucho foi projetado especialmente para atender as necessidades de quem utiliza impressoras da linha Advantage. Com um volume total de 2 mL, o cartucho proporciona impressões nítidas e precisas, ideais para documentos, relatórios e trabalhos acadêmicos. A tinta preta de alta qualidade garante que suas impressões tenham um aspecto profissional e durável. Facilite sua rotina de impressão e garanta resultados excepcionais. O Cartucho HP664 é uma solução prática e eficiente, que proporciona cores vibrantes e textos claros, atendendo tanto a necessidades pessoais quanto profissionais. Escolha a qualidade e a confiança que só a HP oferece com o Cartucho de Tinta HP664 Preto. Desde 1992, a GranDo's Informática atua com excelência no setor de suprimentos para informática e escritório. Somos especializados na venda de toners, papelaria, etiquetas, formulários e bobinas, oferecendo sempre produtos de qualidade com entrega rápida e atendimento diferenciado. Conte com a GranDo's Informática — mais de 30 anos oferecendo soluções práticas e confiáveis para o seu dia a dia! Garantia do vendedor: 30 dias",cartucho hp 664,,,,,,HP,Advantage,664,F6V29AL,Original,Preto,2.0,120.0,
MLB3675840479,Kit Cartucho Hp 664 Preto E Colorido 2135 2674 2676 Original | Frete grátis,https://produto.mercadolivre.com.br/MLB-3675840479-kit-cartucho-hp-664-preto-e-colorido-2135-2674-2676-original-_JM,141.9,,1,141.9,Novo,gold_special,drop_off,True,1736381249.0,,5_green,platinum,,Rio de Janeiro,BR-RJ,6993.0,5.0,18,"=========================================================== *** REVENDEDOR OFICIAL DO PROGRAMA HP BRASIL *** =========================================================== KIT DE CARTUCHOS DE TINTA HP ORIGINAL 664 PRETO E COLORIDO 1 Cartucho HP 664 preto + 1 Cartucho HP 664 Color ESPECIFICAÇÕES: - Desempenho: Até 120 páginas - Compatibilidade: HP DeskJet 1110 HP DeskJet 1115 HP DeskJet 2130 HP DeskJet 2134 HP DeskJet 2135 HP DeskJet 2136 HP Deskjet 2674 HP Deskjet 2675 HP Deskjet 2676 HP DeskJet 3630 HP DeskJet 3636 HP OfficeJet 3830 HP Deskjet Ink Advantage 3776 HP Deskjet Ink Advantage 3786 HP Deskjet Ink Advantage 3788 HP Deskjet Ink Advantage 3790 HP Deskjet Ink Advantage 3836 HP Deskjet Ink Advantage 4536 HP Deskjet Ink Advantage 4676 HP DeskJet Ink Advantage 5076 HP DeskJet Ink Advantage 5276 - Cor: Preto - Tipo de Desempenho: Padrão - Conteúdo da Embalagem: Cartucho novo de tinta HP original CARACTERÍSTICAS DO PRODUTO: Obtenha a qualidade da HP que você conhece e confia. Imprima documentos todos os dias com texto e imagens nítidas e os custos de impressão acessíveis com os cartuchos originais HP. Imprima bordas perfeitas em textos e em gráficos, usando Cartuchos Originais HP. Qualidade impressionante de texto e imagens para desfrutar de documentos e fotos. Média baseada em ISO / IEC 24711 ou na metodologia de teste HP e impressão contínua. O desempenho real varia consideravelmente com base no conteúdo das páginas impressas e outros fatores. DIFERENCIADORES: - Impressões que funcionam todas as vezes. Cartuchos projetados para alto rendimento. - Impressões resistentes à água e que não desbotam com o tempo. - Cores mais vibrantes e nítidas. Com Tecnologia anti curvas. - Fotos e documentos que duram mais de 50 anos sem perder a cor e a qualidade. - Resultados superiores da primeira à última página, sem obstruções ou impressões com bandas. - Impressão sustentável, os cartuchos HP originais são feitos com até 50% de material reciclado. Média baseada em ISO / IEC 24711 ou na metodologia de teste HP e impressão contínua. O desempenho real varia consideravelmente com base no conteúdo das páginas impressas e outros fatores.",cartucho hp 664,18.0,1.0,0.0,0.0,1.0,HP,Advantage,664,,Original,Preto e Colorido,4.0,,
